"","id_enqueteur","uuid","date_enquete","start","nom_site","nom_question","probleme"
"519","maradi_17","17bfeea1-1e2a-46eb-b013-c87ffa11e6db","30/06/2020","10:22:48","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"520","maradi_20","3589d0d0-325b-433d-9061-81f6ecc406c0","30/06/2020","08:27:51","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"521","maradi_20","64010f0f-c5f2-451d-a36b-9f1c9c910b70","30/06/2020","09:42:18","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"522","maradi_20","f2c5e66a-5ba1-4b22-8115-394cfca64453","30/06/2020","10:35:50","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"523","maradi_19","6a47de1c-a272-4105-9683-f0e667eb1ccd","30/06/2020","08:27:19","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"524","maradi_19","3b80ec20-0bbf-4890-9b6c-83bd8199ccb7","30/06/2020","09:42:58","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"525","maradi_19","7775a883-1f1a-459f-8e2d-d40629b369b2","30/06/2020","10:44:45","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"526","maradi_19","16cf3795-2f8d-4f82-b4f2-04f85783eb02","30/06/2020","11:45:54","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"527","maradi_18","bc1506ba-47d5-40d1-9e69-25441361a861","30/06/2020","08:46:23","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"528","maradi_18","bb90f635-3a85-44a6-8613-5dccd8f70e51","30/06/2020","10:15:30","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"529","maradi_18","a103eefb-cf8f-4176-9493-ddf46739328b","30/06/2020","11:04:13","limantchi","age_enquete","age enquete n est pas pris en compte dans la composition du ménage"
"530","niamey_2","3ec8b9e2-a587-4a11-9dde-a471bb5e1cad","25/06/2020","11:18:50","koubo_me","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"531","niamey_2","0c4a0965-4e69-40ed-af39-b1f6d65ae1b3","25/06/2020","12:04:55","koubo_me","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"532","niamey_2","8ec91bb4-6ec6-4e2d-b74a-bd94aad94b1e","25/06/2020","15:15:40","route_tchanga","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"533","niamey_3","83dfb636-d2c3-44c0-933b-5286c2d26198","25/06/2020","15:31:46","route_tchanga","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"534","niamey_1","9179bd99-d65a-4d4e-b18d-e675d4eaff0b","25/06/2020","09:35:31","route_filingue","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"535","niamey_1","528a3fd4-a1ac-4f3d-a956-f2b37f16ffd6","25/06/2020","10:40:18","route_filingue","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"536","niamey_3","944eb272-f3e4-44b9-a2dd-40a59217e1d6","26/06/2020","10:16:50","gamkalley_golley","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"537","niamey_3","e17b4017-8ed8-472c-b24a-b5392e07d144","26/06/2020","11:15:41","gamkalley_sebanguey","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"538","niamey_3","99f4239f-249b-4b51-b4c4-cf2d5329d83c","26/06/2020","12:22:18","gamkalley_sebanguey","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"539","niamey_2","030432d6-d6d8-4270-9d24-30b75a6b37fb","26/06/2020","11:41:40","gamkalley_sebanguey","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"540","niamey_3","673d8039-d574-4e73-9238-7001c7d6cbe0","27/06/2020","12:02:59","satu_sa","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"541","niamey_3","353287da-3ad5-48e8-aa73-eb71c761514f","27/06/2020","14:14:57","koubia_nord","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"542","niamey_7","d63be0b6-a37c-49ab-bd58-c8170e50bcee","27/06/2020","11:21:17","soudoure","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"543","niamey_7","a708f0ee-7a61-41a1-8d52-63800d5548c5","28/06/2020","11:53:59","corniche_yantala","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"544","niamey_3","3a854d05-f81f-4658-b8c8-5bea3df32bd2","28/06/2020","10:13:14","yantala_bas","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"545","niamey_2","3ff83b01-fcf3-484c-a9c6-cd9c4f67a4a2","29/06/2020","08:47:19","djeddah_koira_me","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"546","niamey_2","d0f1fb9a-0726-4ad1-8e07-0eb7fddd2a1c","29/06/2020","11:38:16","boukoki_iii","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"547","niamey_3","65010c22-6852-42de-bd2f-52cc79ad8307","29/06/2020","08:27:20","djeddah_koira_me","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"548","niamey_3","3ef1bd34-84bf-4265-9d30-c46b37daef00","29/06/2020","09:20:51","djeddah_koira_me","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"549","niamey_3","9074a15b-ee69-451b-8cfe-f60b06a7141f","29/06/2020","11:13:05","boukoki_iii","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"550","niamey_13","4167f820-2c89-4f7c-b213-d1203e21d6ce","29/06/2020","08:40:39","deyzeibon","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"551","niamey_13","d7b05c14-20a7-47f4-bb94-d7d6d5b8300b","29/06/2020","10:13:25","deyzeibon","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"552","niamey_6","b97d1523-dc29-478a-8947-1774defae771","29/06/2020","08:50:02","djeddah_koira_me","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"553","niamey_16","c675934c-851c-40c5-aba3-e8682f94d11c","29/06/2020","11:28:59","boukoki_iii","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"554","niamey_7","ee1d2428-3ad8-4ce7-8cb1-93906ad6f33d","29/06/2020","12:35:23","autre","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"555","agadez_10","6d30b7a9-b6a4-4651-aecc-3a3982ca3d5b","29/06/2020","12:58:41","centre_huma","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"556","maradi_16","893bceda-ec13-476f-a7d0-649943a88b24","29/06/2020","10:05:59","station_avicole","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"557","maradi_16","38f66eb6-8a3c-40ba-b653-28e7b59906c0","29/06/2020","14:32:46","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"558","maradi_16","3f876ced-e9c0-46cd-9034-059d0c911562","29/06/2020","15:23:42","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"559","maradi_16","63e93ff0-d85f-46ec-b13e-185930489a59","29/06/2020","16:15:07","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"560","maradi_20","32571e58-7fff-479a-a4e2-77cc5e916248","29/06/2020","11:34:33","maradaoua","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"561","maradi_17","f8d951e1-e45d-4ba4-81cd-7033cc3ebc77","29/06/2020","09:59:10","station_avicole","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"562","maradi_17","5bb93f4b-7ffd-4869-937a-a25fbecc90e0","29/06/2020","15:23:38","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"563","maradi_4","39379936-d02e-418f-a0c4-eacbfa1ef08d","29/06/2020","10:10:42","biyo_kacharouwa","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"564","maradi_3","755a3034-f10b-433d-814b-2e36dddbbf00","29/06/2020","10:11:00","biyo_kacharouwa","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"565","maradi_3","92072695-16e4-4acc-a323-ecf319c56429","29/06/2020","13:31:09","biyo_kacharouwa","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"566","maradi_10","ad94328e-9658-491b-89a7-b95d21209f94","29/06/2020","09:36:45","sabon_gari","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"567","maradi_11","f545316d-8db4-48b8-acaa-c646f6797e57","29/06/2020","12:58:15","mokoyo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"568","maradi_2","f1d707f1-5d77-4387-8b9f-d6c9497ccc5d","29/06/2020","10:01:49","biyo_kacharouwa","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"569","maradi_9","bf6d62d0-c6e7-452d-ab95-a1c2fbcaa74a","30/06/2020","10:58:22","bourdja","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"570","maradi_10","92c7c6ef-bdc5-4118-8e79-60e2c57338e8","30/06/2020","11:38:09","bourdja","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"571","agadez_8","d50e256d-9946-46aa-88de-49c5fd05b0c2","30/06/2020","14:55:50","centre_huma","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"572","maradi_7","3a0c4c65-67e7-485c-8bc6-7b9ef28e6d66","30/06/2020","08:32:21","zaria_i","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"573","agadez_7","ce1189e2-32fa-43f1-9d57-1c94ef61cdf9","30/06/2020","10:11:43","centre_huma","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"574","agadez_10","f5129aac-ffbf-45ea-ade9-a0215565b39e","30/06/2020","11:20:53","centre_huma","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"575","agadez_10","0c88ad34-0acf-4553-9334-2fa837a7747c","30/06/2020","13:53:41","centre_huma","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"576","niamey_3","93057e49-5b2a-4fc1-9f51-ad906bb71bec","30/06/2020","08:50:58","terminus","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"577","niamey_3","81a869a6-64aa-4587-a08e-3d9ac4996b24","30/06/2020","10:47:25","terminus","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"578","niamey_8","c05f27e5-ac05-4f78-b04e-0a3adca75063","30/06/2020","11:39:34","cite_asecna","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"579","niamey_16","0cd020f1-36ee-4067-920d-d38a2f8bbebb","30/06/2020","08:50:48","deyzeibon","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"580","niamey_16","49333462-3411-45de-8653-043d532427f5","30/06/2020","13:09:00","deyzeibon","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"581","niamey_13","2bd7b6c5-7181-4ac8-90c7-5b87dc854338","30/06/2020","09:45:25","pays_bas_tondi_gamme","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"582","niamey_6","adaf650f-39b6-413b-8320-0b9bb9902fa8","30/06/2020","09:07:46","escadrille","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"583","niamey_6","8bd230c5-d062-407a-a1a8-b3275fce826a","30/06/2020","11:02:37","escadrille","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"584","niamey_6","7e004ea9-89c4-4651-ad0b-f2cf0bcbaa26","30/06/2020","11:50:25","escadrille","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"585","niamey_6","1f6eadfc-8a74-4888-bb1a-952938210fe3","30/06/2020","13:40:41","escadrille","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"586","niamey_6","10b06fe9-2747-432e-a041-cd0341d67d56","30/06/2020","14:21:20","escadrille","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"587","niamey_7","d34b4fe4-c337-4f32-8816-83b4de259c04","30/06/2020","08:06:05","autre","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"588","niamey_2","5cdf588b-a51c-405e-befb-4215ad9f6b63","30/06/2020","09:46:19","deyzeibon","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"589","niamey_7","ce598a62-968c-436d-8d42-d1f3a72c8f28","30/06/2020","09:35:09","poudriere","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"590","niamey_2","6bd4ca98-546a-4d66-82e7-73f55137cc18","30/06/2020","10:56:08","deyzeibon","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"591","niamey_7","55ebd595-e02d-48a7-8d35-d51bbc53b1b0","30/06/2020","11:26:14","poudriere","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"592","niamey_2","72d64ca4-452b-4a28-b9e3-27bf827e8419","30/06/2020","11:34:52","deyzeibon","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"593","niamey_7","bf7b271d-8285-4116-89de-350049ba5ac8","30/06/2020","12:57:05","poudriere","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"594","maradi_4","5a5e3e47-5b43-4e4e-b91d-39898c16b3b3","30/06/2020","09:10:24","biyo_kacharouwa","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"595","maradi_3","6946a10d-46d5-4fde-a936-d1aa7587afa2","30/06/2020","09:09:55","biyo_kacharouwa","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"596","maradi_3","9c8bfbaa-03ab-443a-aadc-dc3667efdf4a","30/06/2020","11:30:29","bouzou_dan_zambade","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"597","maradi_3","1bd4e2d3-ebf5-4473-9612-d8b5cb6ac8e0","30/06/2020","13:14:50","nouveau_carre","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"598","maradi_16","125c98be-679e-4d05-90ed-ade2ed11ab0a","30/06/2020","08:39:26","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"599","maradi_15","53926a10-22b0-4e38-8fe5-506479c6c714","30/06/2020","10:12:46","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"600","maradi_16","3ba51383-d15a-472a-87fb-39a0f027a1c5","30/06/2020","10:55:20","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"601","maradi_15","054cad57-9e70-4b95-98f9-20e49ddc5b6c","30/06/2020","11:33:29","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"602","maradi_2","8509c510-7d85-484b-bf75-70cf7da7ea70","30/06/2020","11:19:15","bouzou_dan_zambade","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"603","maradi_15","e07f32b5-5ef2-4bad-af7d-363d642beeaf","29/06/2020","16:28:22","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"604","maradi_17","fc282ef0-820d-4f42-987b-d2e943987f26","30/06/2020","07:57:49","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"605","maradi_17","dc192f8b-a9d7-4594-8153-fb7e9cc2e679","30/06/2020","08:38:12","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"606","maradi_17","cc03828c-68db-4c9e-8c0b-a96231a7c66c","30/06/2020","15:34:00","ali_dan_sofo","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"607","maradi_22","4d7f1d0f-7860-44ec-94cb-43ead4c1593e","29/06/2020","13:55:11","hassao","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"608","maradi_22","4939cae4-ceb9-4f2e-a72d-a6a09ea328d2","30/06/2020","12:19:26","universite_de_maradi","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"609","maradi_21","784f0f42-d9f3-4532-9691-d8be79855d02","29/06/2020","11:10:41","hassao","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"610","maradi_24","35dfd75f-dde2-4792-90e7-01b0427942d2","29/06/2020","13:22:03","hassao","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"611","maradi_24","44ee925c-7e40-428f-a480-3f976861fafc","30/06/2020","08:53:00","hassao","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"612","maradi_20","3589d0d0-325b-433d-9061-81f6ecc406c0","30/06/2020","08:27:51","limantchi","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"613","maradi_20","f2c5e66a-5ba1-4b22-8115-394cfca64453","30/06/2020","10:35:50","limantchi","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"614","maradi_18","a103eefb-cf8f-4176-9493-ddf46739328b","30/06/2020","11:04:13","limantchi","chef_menage","Le profil démographique de l'enquêté correspond au profil démographique du chef de ménage mais il dit ne pas être le chef de ménage"
"615","niamey_12","14","26/06/2020","13:21:57","gayi_kouara","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"616","niamey_6","26","27/06/2020","14:21:50","koubia_sud","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"617","niamey_10","31","27/06/2020","09:15:50","francophonie","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"618","niamey_10","33","27/06/2020","10:24:04","francophonie","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"619","niamey_10","34","27/06/2020","10:24:04","francophonie","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"620","niamey_6","56","28/06/2020","11:00:57","yantala_bas","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"621","maradi_17","80","29/06/2020","14:32:48","ali_dan_sofo","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"622","maradi_7","96","30/06/2020","08:32:21","zaria_i","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"623","maradi_7","97","30/06/2020","08:32:21","zaria_i","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"624","maradi_7","99","30/06/2020","08:32:21","zaria_i","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"625","niamey_6","119","30/06/2020","11:50:25","escadrille","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"626","niamey_6","120","30/06/2020","11:50:25","escadrille","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"627","maradi_23","138","29/06/2020","10:06:22","hassao","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"628","maradi_23","140","29/06/2020","10:06:22","hassao","age_sep","age enfants séparés ne correspondent à personne dans la composition du ménage"
"629","maradi_1","8c699775-181d-433a-8870-eae97fd7149b","29/06/2020","10:11:16","biyo_kacharouwa","nbre_accueil","Enfants séparés signalé mais 0 comptabilisé"
"630","niamey_6","3a05697a-e5cd-4c7d-8eee-7d50482986c7","29/06/2020","13:18:30","boukoki_iii","barriere_service_sante","Il n'y a pas d'infrastructure de santé mais le ménage ne signale pas de barrières à l'accès à la santé"
"631","niamey_6","10b06fe9-2747-432e-a041-cd0341d67d56","30/06/2020","14:21:20","escadrille","barriere_service_sante","Il n'y a pas d'infrastructure de santé mais le ménage ne signale pas de barrières à l'accès à la santé"
"632","niamey_8","e497a1a4-8ea6-4cea-b6aa-d7db8a67e5d2","25/06/2020","11:45:08","route_filingue","prio_besoins.reunification_familiale","Un ménage non déplacé indique avior besoin de réunification familiale"
"633","maradi_17","17bfeea1-1e2a-46eb-b013-c87ffa11e6db","30/06/2020","10:22:48","limantchi","prio_besoins.reunification_familiale","Un ménage non déplacé indique avior besoin de réunification familiale"
"634","niamey_5","7b90f2ba-0cb8-4fb6-8aed-869556226095","27/06/2020","10:32:20","cite_chinoise","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance alimentaire ce qui contredit sa source de nourriture"
"635","agadez_10","04ba16eb-2388-4f4b-b1bf-3bbc335a3267","29/06/2020","09:38:51","centre_huma","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance alimentaire ce qui contredit sa source de nourriture"
"636","agadez_10","ee81f5d4-4911-4692-af85-63883bbd69ff","29/06/2020","11:21:26","centre_huma","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance alimentaire ce qui contredit sa source de nourriture"
"637","agadez_8","7c4f5d64-eabb-4477-bb1a-e20622ea8ed2","29/06/2020","08:07:57","agadez_ville","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance alimentaire ce qui contredit sa source de nourriture"
"638","agadez_8","eed00c9c-c914-4382-8895-645855af9542","29/06/2020","13:09:18","centre_huma","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance alimentaire ce qui contredit sa source de nourriture"
"639","niamey_2","3ff83b01-fcf3-484c-a9c6-cd9c4f67a4a2","29/06/2020","08:47:19","djeddah_koira_me","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance en eau ce qui contredit sa source d'eau de boisson"
"640","agadez_8","450faec3-5e97-4782-a795-3904e0f2ff2d","30/06/2020","10:14:22","centre_huma","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance en eau ce qui contredit sa source d'eau de boisson"
"641","agadez_8","d50e256d-9946-46aa-88de-49c5fd05b0c2","30/06/2020","14:55:50","centre_huma","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance en eau ce qui contredit sa source d'eau de boisson"
"642","agadez_10","0c88ad34-0acf-4553-9334-2fa837a7747c","30/06/2020","13:53:41","centre_huma","aide_oui_non","Le ménage dit ne pas avoir reçu d'assistance en eau ce qui contredit sa source d'eau de boisson"
"643","niamey_6","4eef92c0-9f0d-43b2-b5d8-415ccb47f897","27/06/2020","14:21:50","koubia_sud","prio_besoins","Le ménage n'a pas assez d'eau pour boire mais ne demande pas d'assistance dans ce secteur"
"644","agadez_8","4ecd42e4-029f-4755-99c5-32495c7db0d3","29/06/2020","11:53:15","centre_huma","prio_besoins","Le ménage n'a pas assez d'eau pour boire mais ne demande pas d'assistance dans ce secteur"
"645","agadez_8","eed00c9c-c914-4382-8895-645855af9542","29/06/2020","13:09:18","centre_huma","prio_besoins","Le ménage n'a pas assez d'eau pour boire mais ne demande pas d'assistance dans ce secteur"
"646","maradi_4","39379936-d02e-418f-a0c4-eacbfa1ef08d","29/06/2020","10:10:42","biyo_kacharouwa","prio_besoins","Le ménage n'a pas assez d'eau pour boire mais ne demande pas d'assistance dans ce secteur"
"647","maradi_17","fc282ef0-820d-4f42-987b-d2e943987f26","30/06/2020","07:57:49","ali_dan_sofo","prio_besoins","Le ménage n'a pas assez d'eau pour boire mais ne demande pas d'assistance dans ce secteur"
"648","niamey_12","83616cc7-81ba-46ef-a11c-4cc9cd8ca247","26/06/2020","10:27:12","kongou_zarmagandey","nut_aide","Le ménage demande une assistance pour femme enceinte sans avoir de femme enciente dans le ménage"
"649","maradi_3","6946a10d-46d5-4fde-a936-d1aa7587afa2","30/06/2020","09:09:55","biyo_kacharouwa","nut_aide","Le ménage demande une assistance pour femme enceinte sans avoir de femme enciente dans le ménage"
"650","niamey_2","9ff7ab6b-950a-4b1e-b124-ffaf9a9e9965","25/06/2020","14:32:10","route_tchanga","abna_aide","Le ménage a besoin d'argent pour payer son loyer alors qu'il est propriétaire"
"651","niamey_2","cccb8c91-3b58-4452-af4e-536796a34786","26/06/2020","10:42:12","gamkalley_sebanguey","abna_aide","Le ménage a besoin d'argent pour payer son loyer alors qu'il est propriétaire"
"652","niamey_2","030432d6-d6d8-4270-9d24-30b75a6b37fb","26/06/2020","11:41:40","gamkalley_sebanguey","abna_aide","Le ménage a besoin d'argent pour payer son loyer alors qu'il est propriétaire"
"653","niamey_1","640a3570-a5c9-405b-929b-246a448f1d4d","29/06/2020","09:26:57","banifandou_i","abna_aide","Le ménage a besoin d'argent pour payer son loyer alors qu'il est propriétaire"
